player_id,short_name,long_name,player_positions,overall,potential,age,nationality_name,preferred_foot
228194,M. Dessai,Mandar Rao Dattarao Dessai,"LB, CB, RB, LM",57,57,33,India,Left
207725,M. van der Hoorn,Mike Adrianus Wilhelmus van der Hoorn,CB,75,75,32,Netherlands,Right
271984,L. Ambros,Lukáš Ambros,"CAM, RM, CM",63,70,21,Czechia,Left
268913,A. Circati,Alessandro Circati,CB,71,80,21,Australia,Right
275077,F. Topić,Fran Topić,"ST, RW",64,77,21,Croatia,Left
80283,Giovane,Giovane Santana,"RW, RM, ST",65,79,21,Brazil,Left
72863,A. Ntoi,Andreas NdojΑνδρέας-Ριχάρδος Ντόι,CB,72,79,22,Greece,Right
269994,M. Wenig,Marcel Thomas WenigΜαρσέλ Τόμας Βένιγκ,"CAM, ST, CM",61,74,21,Germany,Right
226730,F. Lescano,Facundo Lescano,ST,68,68,28,Argentina,Right
77483,F. Westfield,Francis Westfield,RB,62,76,19,United States,Right
268725,J. Bernát,Ján Bernát,"CAM, CM, LM",63,70,24,Slovakia,Right
279224,J. Duffus,Joshua James Leslie Duffus,"ST, RW",61,77,20,England,Right
230847,Z. Elbouzedi,Zachary Elbouzedi,"RW, RM",63,63,27,Republic of Ireland,Right
76999,J. Mavilla,Julián Mavilla,"CAM, LM, CM",59,64,25,Argentina,Left
223696,M. Hamdaoui,Mohamed Hamdaoui,"LM, CAM, CM, LW",65,65,32,Netherlands,Right
71634,E. da Silva Moreira,Eric Emanuel da Silva Moreira,"RM, RB, RW",61,78,19,Germany,Right
224981,Gregorio Sierra,Gregorio Sierra Pérez,CB,67,67,32,Spain,Left
216791,M. Pennington,Matthew Pennington,CB,66,66,30,England,Right
279016,J. Sebas,Jeremy SebasJérémy Sebas,"LM, ST, RM, LW",66,77,22,France,Right
277997,O. Elding,Owen Elding,"RM, ST, CAM, RW",60,70,19,England,Left
73235,C. Gomis,Christian Pierre Louis Gomis,"ST, CAM",63,67,24,Senegal,Right
245528,Edu Espiau,Eduardo David Espiau Hernández,ST,64,64,30,Spain,Right
77090,M. Vestergård,Mike Løhde Vestergård,CM,62,63,27,Denmark,Right
80163,F. Alfa-Ruprecht,Farid Alfa-Ruprecht,"RM, RW, LW",65,80,18,Germany,Right
262442,R. Negru,Radu Alexandru Negru,"RB, RM",63,66,26,Romania,Right
229678,S. Nilsen,Snorre Strand Nilsen,"RB, RM",64,64,28,Norway,Right
267568,J. O'Neil,Jairo Sebastián O'Neil López,"LB, LM",63,69,23,Uruguay,Left
80696,A. Vossah,Alexis Vossah,"CDM, CM",61,76,17,France,Left
271940,M. Godo,Becket Fabrice-Martial Godo,"RM, LM, RW",65,75,22,Côte d'Ivoire,Right
278598,M. Tait,Macaulay Tait,"CM, CDM, CB",59,76,19,Scotland,Left
259403,J. Ideho,Joel Ideho,"LM, RM, LW",64,75,21,Netherlands,Right
279116,D. Zeitler,Deniz Zeitler,"ST, LW",63,78,18,Germany,Right
243790,Wang Zhen'ao,Wang Zhen'ao王振澳,"RB, LB, LM",63,65,25,China PR,Right
224854,L. Passerini,Lucas Giuliano Passerini,"ST, LM, LW",72,72,30,Argentina,Right
77146,M. Castro,Maxloren Sannoe Castro Rufino,"LW, LM, RW",68,81,17,Peru,Left
254820,D. Kocyła,Dawid Kocyła,"CAM, RW, LW, ST",61,68,22,Poland,Right
263790,Léo Chú,Leonardo Alves Chú Franco,"LM, CAM, LW",66,69,25,Brazil,Left
230511,Emílio Trevões,Emílio Dener Trevões Teixeira,"ST, LW",65,65,33,Brazil,Left
190852,C. McManaman,Callum Henry McManaman,"RM, RW, LM, RB",62,62,34,England,Right
259209,M. Bajamich,Mateo Bajamich,"ST, LM, CAM",62,65,25,Argentina,Right
73368,M. Burghardt,Maxim Burghardt,"RB, RM",60,69,20,Germany,Right
258724,E. Brierley,Ethan Craig Brierley,"CM, CDM",60,72,21,England,Right
225974,S. McKenna,Scott Fraser McKenna,CB,75,77,28,Scotland,Left
255160,Kim Min Jun,Min-jun Kim김민준,"RW, RM, ST",62,65,25,Korea Republic,Left
257722,D. Șerbănică,Daniel Marius Şerbănică,"LB, LM",64,64,29,Romania,Left
213699,A. Fletcher,Ashley Michael Fletcher,ST,65,65,29,England,Right
271300,D. Prpić,Dominik Prpić,CB,71,81,21,Croatia,Left
242386,C. Klarer,Christoph Klarer,CB,72,76,25,Austria,Right
72694,L. Gojković,Luka GojkovićЛука Гојковић,"CAM, CM, ST",65,69,25,Serbia,Left
78839,Andy Escudero,Andy Escudero Jara,"RM, CAM, RW",64,65,25,Spain,Right
262400,B. van Hoeven,Bradly van Hoeven,"LM, LW, RM",64,67,25,Netherlands,Left
264206,A. Bahusayn,Ahmed Saleh Bahusaynأحمد صالح باحسين,"CM, CAM, LW",60,67,24,Saudi Arabia,Right
195086,D. Lovren,Dejan Lovren,CB,72,72,35,Croatia,Right
236304,Josema,José Manuel Sánchez Guillén,"CB, LB, LM",66,66,29,Spain,Left
74772,R. Hernándes,Ramiro Hernandes,"CAM, CM",58,73,20,Argentina,Right
265749,K. Topp,Keke Maximilian Topp,ST,68,80,21,Germany,Right
254998,N. Emeran,Noam Fritz Emeran,"LM, RM, LW",61,72,22,France,Left
255258,Óscar Clemente,Óscar Clemente Mues,"LM, RM, CM, LB",65,66,26,Spain,Left
79136,L. Lučić,Luka Lučić,"LB, LM",64,64,30,Croatia,Left
70956,G. Aguayo,Gabriel Aguayo Díaz,"RM, RW",64,78,20,Paraguay,Right
271923,E. Ekong,Emmanuel Ekong,"RM, ST, RW",64,73,23,Sweden,Right
223283,F. Diédhiou,Famara Diédhiou,ST,66,66,32,Senegal,Right
242494,E. Koljić,Elvir Koljić,ST,65,65,29,Bosnia and Herzegovina,Right
269888,M. Polster,Manuel Polster,"LM, LB",61,68,22,Austria,Left
70480,A. Njie,Alieu Eybi Njie,"ST, LW, LM",65,77,20,Sweden,Right
244056,C. Øyvann,Casper Øyvann,CB,66,72,25,Norway,Right
73067,A. Ackra,Allan Ackra,"CDM, CM",62,69,21,France,Right
74102,F. Baldé,Fabio Amado Uri Baldé,"LW, RW, LM",65,77,19,Germany,Right
220045,C. Mahoney,Connor Anthony Mahoney,"RM, RW, CAM",62,62,28,England,Left
258194,D. Duarte,Diego Ariel Duarte Garcete,ST,67,76,23,Paraguay,Left
270485,F. Carboni,Franco Ezequiel Carboni,"LB, LM",63,72,22,Argentina,Left
268440,L. Sy,Lamine Sy,"RB, RM",66,75,22,France,Right
256666,Y. Mosquera,Yerson Mosquera Valdelamar,CB,72,78,24,Colombia,Right
253378,Tomás Ribeiro,Tomás Aresta Branco Machado Ribeiro,CB,70,73,26,Portugal,Left
272323,J. Kucharski,Jaiden Kai Kucharski,"ST, CAM, LM",60,69,23,Australia,Right
258250,N. Niski,Nikodem Niski,"LM, RM, LW, LB",61,66,23,Poland,Right
74460,A. Oufkir,Ayoub Oufkir,"RM, RW",63,78,19,Netherlands,Left
238051,R. Vinderslev,Rasmus Hjorth Vinderslev,"CDM, CM, CB",66,67,27,Denmark,Right
233190,D. Palacio,Duban Felipe Palacio Mosquera,"LW, LM",65,65,28,Colombia,Left
77560,B. Leroux,Beau Mathew Lovie Leroux,"CM, CDM",61,72,21,United States,Right
241413,L. Hedlund,Lucas Hedlund,ST,62,63,26,Sweden,Right
262150,R. Giampaoli,Renzo Giampaoli,"CB, RB",67,72,25,Argentina,Right
242183,D. Otto,David Otto,"ST, RW",64,67,26,Germany,Right
75272,W. Lankshear,William Lankshear,ST,64,78,20,England,Right
262933,L. Görlich,Luis Görlich,"RB, RM",63,68,25,Germany,Right
264228,Naim García,Naim García García,"RM, LM, RW",67,71,23,Spain,Left
240944,M. Estrada,Michael Steveen Estrada Martínez,ST,69,69,29,Ecuador,Right
275251,M. Cuevas,Mauricio Aimar Cuevas,"RB, RM",63,73,22,United States,Right
233012,Hong Jung Un,Jeong-un Hong홍정운 洪俊涣,CB,65,65,30,Korea Republic,Right
278338,Saná Fernandes,Saná Eusébio Mango Fernandes,"ST, CAM",62,75,19,Portugal,Right
279882,G. Gürpüz,Gökdeniz Gürpüz,"CM, CAM",60,79,19,Türkiye,Right
246349,D. Markanday,Dilan Kumar Markanday,"RM, CAM, RW",65,68,23,England,Left
254541,M. Juwara,Musa Juwara,"RW, LW, RM",66,73,23,Gambia,Left
240728,D. Tchamba,Duplexe Tchamba Bangou,CB,71,74,26,Cameroon,Left
278884,O. Svatok,Oleksandr SvatokСваток Олександр Сергійович,CB,70,70,30,Ukraine,Right
72823,T. İlter,Taşkın İlter,"CDM, CM",64,64,30,Azerbaijan,Right
270456,L. Souto,Lucas Alessandro Souto,"RB, RM",67,70,26,Argentina,Right
252030,B. Fazliji,Betim Fazliji,"CDM, CB, CM",63,68,26,Kosovo,Right
266117,Javi Moreno,Javier Moreno Arrones Gil,"CB, RB",65,71,25,Spain,Right
259979,J. Castillo,Jean Franco Castillo Castillo,"RW, LW, RM",64,72,22,Venezuela,Left
266895,N. Tresoldi,Nicolò Tresoldi,ST,69,83,20,Germany,Right
74659,V. Kun,Viktor Kun,"CM, CAM, RB",60,67,20,Romania,Right
276392,S. Gönül,Soner Gönül,"LB, LM",66,66,28,Türkiye,Left
260533,J. Rawlins,Joshua James Rawlins,"RB, CB, RM",62,74,21,Australia,Right
274359,N. Opoku,Nathaniel Opoku Onyina,ST,63,68,23,Ghana,Right
269501,F. Perruzzi,Francisco Perruzzi,"CDM, CM",65,74,24,Argentina,Right
212167,C. Vernam,Charles Terence Priestley Vernam,"LM, RM, LW",61,61,28,England,Right
199627,H. Pell,Harry David Balraj Pell,"CM, CAM",57,57,33,England,Right
263387,K. Kouassi,Kylian Prince-Emmanuel Tresor Kouassi,ST,60,69,22,England,Right
77795,S. Ocampos,Santiago Ocampos Ibarra,"RB, RM",60,69,23,Paraguay,Right
259559,T. Breithaupt,Tim Breithaupt,"CDM, CM, CB",69,76,23,Germany,Right
220140,F. Kent,Frankie James Kent,CB,72,72,29,England,Right
222191,Sun Bo,Sun Bo孙铂,"LM, RM, LW",57,57,34,China PR,Right
231408,J. Leko,Jonathan Kisolokele Leko,"ST, RW, CAM",61,62,26,England,Right
259570,F. Orozco,Franco Orozco,"LM, LW, RM",68,76,23,Argentina,Right
276980,A. Henderson,Alex Henderson,"CAM, CM",57,70,20,England,Right
232181,H. Adamczyk,Hubert Adamczyk,"CAM, CM",62,63,27,Poland,Right
76033,N. Pesch,Noah Phil Pesch,"LM, LW, ST",63,76,20,Croatia,Right
264728,A. Kaplan,Ahmetcan Kaplan,CB,71,80,22,Türkiye,Left
70685,M. Perelló,Matías Mijail Perelló,"RM, CM, RW",64,70,23,Argentina,Right
223524,E. Goldaniga,Edoardo Goldaniga,CB,72,72,31,Italy,Right
70693,T. Nemčík,Tomáš Nemčík,CB,70,78,24,Slovakia,Left
238389,B. Wilmot,Benjamin Lewis Wilmot,"CB, RB",69,73,25,England,Right
272962,N. Mohammed,Naeem Mohammed,"ST, LW, CAM",65,65,28,Ghana,Right
73289,V. Kany,Vincent Kany,"CM, CB",58,66,23,France,Left
259401,S. Lagsir,Samir Lagsir,"LM, CAM, LW",60,67,22,Netherlands,Right
257873,W. Burrell,Warren Matthew Burrell,"LB, CB, CDM",61,61,35,England,Right
256855,J. Gomez,James Gomez,CB,65,74,23,Gambia,Right
251482,C. Kinsombi,Christian Kinsombi,"LM, CAM, RM, LW",66,67,25,Germany,Right
253041,J. Evan's,Jean Lambert Evan's Allan,"LB, LM",62,65,26,France,Left
243571,B. Diaby,Bambo Diaby Diaby,CB,68,70,27,Senegal,Right
77712,A. Tia,Ange Martial Tia,"CAM, CM",60,78,18,Mali,Right
74133,J. Canvot,Jaydee Canvot,"CB, CDM, CM",70,82,18,France,Right
70049,K. Mutandwa,Kingstone Mutandwa,ST,63,72,22,Zambia,Right
248487,Lee Soo Bin,Soo-bin Lee이수빈,"CDM, CM",62,62,25,Korea Republic,Right
75959,J. Zapata,Jefry Arley Zapata Ramírez,"LW, RM, LM",66,69,25,Colombia,Left
243127,J. Martin,John Martin,"ST, RM, RW",60,62,26,Republic of Ireland,Right
76731,R. Cabral,Raúl Ignacio Cabral,"CAM, CM",62,74,20,Argentina,Right
241342,Su Yuanjie,Su Yuanjie苏缘杰,"LB, RB, LM",58,58,30,China PR,Right
73921,N. De Cat,Nathan De Cat,"CDM, CM",63,83,16,Belgium,Right
78535,K. Jakubczyk,Kamil Jakubczyk,"CAM, CM, LW",61,68,20,Poland,Right
206554,J. Bolton,James William Bolton,CB,63,63,30,England,Right
278237,D. Bartesaghi,Davide Bartesaghi,"LB, CB, LM",62,78,19,Italy,Left
79583,Víctor Valverde,Víctor Valverde da Silva,"RM, LM, RW",64,73,23,Spain,Right
277991,D. Gaye,Dadi Dodou Gaye,"RB, CB",63,63,30,Gambia,Right
230383,Pombaixinho,Arturo Jonaldo Pombal de Faria,CB,71,71,29,Brazil,Right
253943,R. Boyce,Ronan Boyce,"RB, RM, RW",61,65,24,Republic of Ireland,Right
265468,D. Taylor,Dale Taylor,"ST, CAM, CM",63,75,21,Northern Ireland,Right
257025,K. de la Fuente,Konrad de la Fuente,"LM, LW, CAM",66,72,23,United States,Right
276744,R. Tănasă,Răzvan Andrei Tănasă,"LW, LM",66,71,22,Romania,Right
78859,Arturo,Arturo Rodríguez Cosano,"RW, LW, RM",63,83,18,Spain,Left
79373,R. Harakaté,Ramiz Harakaté,"LW, RW, CAM, LM",65,71,22,France,Left
270617,A. Murphy,Alex Murphy,"LB, CB, LM",64,78,21,Republic of Ireland,Left
70191,T. De Vlieger,Tibe De Vlieger,"CAM, RM, CM",61,75,19,Belgium,Right
275258,A. Boşluk,Arif Boşluk,"LB, LM",61,72,22,Türkiye,Left
75068,Guille Fernández,Guillermo Fernández Casino,CM,60,80,17,Spain,Right
274492,M. Perez,Miguel Perez,"CDM, CM",59,76,20,United States,Right
75073,F. Pérez,Fabricio Alexis Pérez Escudero,"RM, RW",63,75,19,Argentina,Right
246873,L. Kitching,Liam James Kitching,CB,70,76,25,England,Left
262513,Karrikaburu,Jon Karrikaburu Jaimerena,ST,67,76,22,Spain,Right
71546,A. Benítez,Alcides Javier Benítez Cabrera,"RM, RB",64,71,23,Paraguay,Right
231828,F. Tingager,Frederik Beyer Tingager,CB,72,72,32,Denmark,Right
74140,D. Janse,Dies Janse,CB,66,81,19,Netherlands,Left
260257,M. Lacava,Matías Rafael Lacava González,"RM, LM, LW, RW",67,75,22,Venezuela,Left
76968,E. Grzywacz,Eryk Artur Grzywacz,"CDM, CB, CM",60,77,19,Poland,Right
209323,Maurides,Maurides Roque Junior,ST,65,65,31,Brazil,Left
270519,W. Osula,William Idamudia Daugaard Osula,ST,68,78,21,Denmark,Right
243639,M. Watters,Max James Watters,ST,63,66,26,England,Right
278982,Jordi Martín,Jorge Martín Camuñas,"LM, CM, LB",66,72,24,Spain,Left
247240,Rafael Santos,Rafael Lucas Cardoso dos Santos,"LB, LM",64,65,27,Brazil,Left
277705,Y. Konak,Yunus Emre Konak,"CDM, CM, CB",62,78,19,Türkiye,Right
275918,N. Cvetković,Nenad CvetkovicНенад Цветковић,CB,71,72,29,Serbia,Right
268759,R. Odogwu,Raphael Chidi Odogwu,ST,69,69,34,Italy,Left
72409,T. Dahl,Tobias Solheim Dahl,"CB, LB",58,73,20,Norway,Left
272860,P. Souto,Pedro Souto,"LB, CB, LM",66,71,25,Argentina,Left
251878,F. Borța,Florin Gheorghe Borţa,"RB, RM",62,65,26,Romania,Right
78063,L. Karl,Lennart Karl,"CAM, RM, CM",63,86,17,Germany,Left
232699,L. Comas,Lautaro Nicolás Comas,"LM, RM, CAM, LW",66,66,30,Argentina,Right
72704,T. Espinosa,Thiago Nahuel Espinosa Dovat,"LB, LM",68,79,20,Uruguay,Left
272904,Pedro Alemañ,Pedro Alemañ Serna,"CAM, CM",62,73,22,Spain,Left
79118,C. Patierno,Cosimo Patierno,ST,67,67,34,Italy,Right
240912,G. Johnston,George Johnston,CB,67,70,26,Scotland,Left
255002,P. Sejdiu,Patriot Sejdiu,"RW, LW, RM",65,68,25,Sweden,Left
71205,Yoon Do Young,Do-young Yun윤도영,"RM, CAM, RW",63,77,18,Korea Republic,Left
278065,S. Sané,Sadibou Sané,CB,70,81,21,Senegal,Right
232785,C. Togashi,Cayman Graybill Togashi富樫 敬真,"ST, RW",64,64,31,Japan,Right
189558,B. Salamon,Bartosz Salamon,CB,68,68,34,Poland,Right
221815,Yang Chaosheng,Yang Chaosheng杨超声,"ST, RM, CAM, RW",60,60,31,China PR,Right
224631,Yang Shiyuan,Yang Shiyuan杨世元,"CM, CDM",57,57,31,China PR,Right
279166,U. Giménez,Ulises Adrián Giménez,CB,63,77,19,Argentina,Right
258439,O. Camara,Ousmane Camara,CB,69,77,22,France,Right
262792,F. Strauss,Felix StraussFelix Strauß,"CB, RB",63,69,24,Austria,Right
263310,A. Suhonen,Anssi Tapio Suhonen,"CAM, CM, ST",66,71,24,Finland,Right
277658,R. Kolli,Rayan Jawad Kolli,"ST, LM, LW",65,79,20,Algeria,Right
80285,C. Kolimatsis,Christoforos Kolimatsis,"CDM, CM",61,77,18,Greece,Right
262049,H. McHugh,Harry McHugh,"CM, CAM",57,66,22,England,Left
73405,M. Pavlović,Michael Pavlović,"LB, LM",66,71,24,Slovenia,Left
272324,J. Girdwood-Reich,Jake Max Girdwood-Reich,"CB, CDM, CM",63,74,21,Australia,Right
274126,P. Brunner,Paris Josua Brunner,"ST, LM",66,79,19,Germany,Right
256738,A. Jatta,Alassana Jatta,ST,65,68,26,Gambia,Right
242149,K. Kouassivi-Benissan,Kevin Kouassivi-Benissan,"RB, RM",60,63,26,Finland,Right
72940,L. Paradela,Luis Javier Paradela Díaz,"LM, RM, LW",65,65,28,Cuba,Right
77814,L. Jetten,Lucas Jetten,"LB, LM",62,82,18,Netherlands,Left
72957,Gabriel Maioli,Gabriel Maioli da Silva,"RW, LW, RM",65,74,22,Brazil,Right
262671,S. Risch,Sascha Risch,"LB, LM",64,68,25,Germany,Left
248337,S. Jarl,Sebastian Jarl,"CB, CDM, CM",64,70,25,Norway,Right
245532,H. Silveira,Hugo Gabriel Silveira Pereira,ST,68,68,32,Uruguay,Right
254492,T. Gray,Tayvon Howard Gray,"RB, CB",66,72,22,Jamaica,Right
234291,L. Väisänen,Leo Onni Artturi Väisänen,CB,69,71,27,Finland,Right
71224,F. Martínez,Fredy Joel Martínez Mancilla,"LB, LM",67,74,24,Uruguay,Left
275515,E. Echenique,Ender Jesús Echenique Peña,"RM, ST, LW, RW",68,77,21,Venezuela,Right
263740,K. Hajrizi,Kreshnik Hajrizi,CB,67,72,26,Kosovo,Right
277311,Álvaro Martín,Álvaro Martín de Frías,"CAM, CM",62,69,24,Spain,Left
247874,G. Yow,Griffin McDorman Yow,"RM, ST, RW",69,78,22,United States,Right
261956,Fang Hao,Fang Hao方昊,"RW, RM, LM",59,62,25,China PR,Right
243537,M. Breunig,Maximilian Breunig,ST,68,73,24,Germany,Left
239709,D. Reiter,Dominik Reiter,"RM, ST, RW",62,62,27,Austria,Right
274273,A. Fortune,Ajani Fortune,"CM, CDM, CAM, CB",61,72,22,Trinidad and Tobago,Right
260723,R. Street,Robert Nicholas Street,"ST, RM, RW",63,66,23,England,Right
270460,A. Noor,Abdulaziz Noor Sheikh Noor,"RM, LM, ST, RW",65,66,26,Saudi Arabia,Left
80771,J. Vignolo,Julián Vignolo,"ST, RW",65,77,18,Argentina,Right
73861,S. Thomas,Silko-Amari Otieno Thomas,"LM, RM, LW",62,76,21,England,Right
264079,K. Diawara,Kandet Diawara,"RM, ST, RW",65,68,25,Guinea,Right
74392,N. Kaján,Kaján Norbert Gábor,"RB, LB, RM",63,69,20,Hungary,Right
266660,Óscar Rivas,Óscar Rivas Viondi,"CB, CDM, CM",67,74,25,Spain,Right
78766,M. Rossignol,Martin Rossignol,CM,62,70,21,France,Right
260536,T. Ostler,Trent Jordan Ostler,"RM, RB, RW",60,66,23,Australia,Right
70330,A. Warneryd,Alexander Rickard Chadchai Thongla-Iad Warneryd,"RB, LB, RM",61,74,19,Sweden,Right
222396,D. Ball,Dominic Martin Ball,"CDM, CM",65,65,29,England,Right
278206,M. Al Saad,Muhannad Yahya Saeed Al Saadمهند يحيى آل سعد,"RM, RW",68,75,22,Saudi Arabia,Left
25798,R. Santa Cruz,Roque Luis Santa Cruz Cantero,ST,69,69,43,Paraguay,Right
240328,A. Bamsaud,Ahmed Mohammed Abdulsayed Bamasudأحمد بامسعود,"LB, CB, LM",61,61,29,Saudi Arabia,Left
268754,G. Zaro,Giovanni Zaro,CB,71,71,31,Italy,Right
225245,R. Coughlan,Ronan Liam Coughlan,ST,62,62,28,Republic of Ireland,Right
244196,D. Thompson,Dominic Lewis Thompson,"LB, LM",63,66,24,England,Left
220922,H. Friðjónsson,Hólmbert Aron Briem Friðjónsson,ST,65,65,32,Iceland,Left
72699,L. Koerdt,Lennart Koerdt,"CAM, CM, ST",62,72,20,Germany,Right
233727,C. McLennan,Connor McLennan,"RM, LM, RB, RW",60,62,25,Scotland,Right
250887,Rafa Tresaco,Rafael Tresaco Blasco,"LM, RM, ST, LW",65,68,24,Spain,Right
80136,M. Clairicia,Mathis Clairicia,ST,67,76,22,France,Right
215562,R. Hunt,Robert Donald Hunt,"RB, LB",61,61,29,England,Right
228363,J. Kramer,Joris Kramer,CB,72,73,28,Netherlands,Left
275221,I. Aliyu,Ibrahim Aliyu,"LM, ST, LW",65,74,23,Nigeria,Right
244762,L. Diaby Fadiga,Mohamed Lamine Diaby-Fadiga,"ST, CAM",65,70,24,France,Left
213281,P. Retre,Paulo Ricardo Pereira Retre,"CDM, CM, CB",60,60,32,Australia,Right
260147,R. Singh,Naorem Roshan Singh,"LB, RB, LM",58,58,26,India,Left
76105,C. Garza,César Garza Cantú,"CDM, CM",61,75,20,Mexico,Right
78419,Y. Cappelle,Yannick Cappelle,"LB, LM",61,68,21,Belgium,Left
235863,M. Varnier,Marco Varnier,CB,69,71,27,Italy,Right
279919,D. Nandín,Dylan Alexander Nandín Berrutti,ST,69,77,23,Uruguay,Right
259442,R. van den Berg,Rav van den Berg,"CB, RB",70,81,20,Netherlands,Right
260732,I. Fray,Ian Charles Michael Fray,"RB, CB, RM",64,73,22,United States,Right
73607,P. Mijić,Patrik Mijić,ST,67,70,26,Croatia,Right
79751,Josep Cerdà,Josep Cerdà Amengual,"LW, LM",62,69,22,Spain,Right
79246,T. Andrada,Tobías Luciano Andrada,"CAM, CM",60,76,18,Argentina,Right
262044,R. Howley,Ryan Oliver Howley,"CAM, CM",58,68,21,Wales,Right
270502,A. Oyono,Anthony Henri Zué Oyono Omva Torque,"RB, LB, LM, RM",66,71,24,Gabon,Right
257190,D. Abiama,Dickson Abiama,"ST, RM, RW",66,69,26,Nigeria,Right
271277,A. Juárez,Alex Lionel Juárez,"CM, LM, RM, LB",59,66,20,Argentina,Right
226486,C. González,César Alejandro González Ramírez,"RW, RM",65,65,28,Chile,Right
270787,A. Guðjohnsen,Andri Lucas Guðjohnsen,ST,68,74,23,Iceland,Right
240338,F. Rodríguez,Facundo Rodríguez Calleriza,"ST, RM, LW",65,65,29,Uruguay,Left
278745,J. Contrera,Julián Contrera,"LW, RW, ST, LM",64,73,22,Argentina,Left
276705,E. Pieragnolo,Edoardo Pieragnolo,"LB, LM",67,71,22,Italy,Left
263670,Bernardo Vital,Bernardo Maria Morais Cardoso Vital,CB,71,76,24,Portugal,Right
272886,N. Khumbeni,Nelson Wilfred Khumbeni,"CDM, CM",59,67,22,England,Right
275207,F. Leysen,Fedde Leysen,CB,68,76,21,Belgium,Left
274442,A. Joujou,Antoine Joujou,"LM, RM, LW",69,75,22,France,Right
242958,P. Jaeckel,Paul Jaeckel,CB,69,71,26,Germany,Right
261674,X. Severina,Xander David Severina,"LW, LM",67,73,24,Curacao,Left
79660,Z. Shuaib,Zac Shuaib,"CDM, CM",60,79,18,England,Right
275262,J. Sticker,Jonah Benedict Sticker,"LB, CB, RB",63,73,21,Germany,Right
227655,M. Dugandžić,Marko Dugandžić,ST,65,65,31,Croatia,Left
222540,N. Vergos,Nikolaos VergosΝικόλαος Βέργος,ST,65,65,29,Greece,Right
278864,S. Mullen,Senan Michael Mullen,CB,62,74,20,Republic of Ireland,Right
263249,S. Vrontis,Stylianos VrontisΣτυλιανός Βρόντης,CM,61,70,20,Cyprus,Right
224604,Wang Shenchao,Wang Shenchao王燊超,"RB, LB, RM",65,65,36,China PR,Right
247395,L. McNally,Luke McNally,CB,72,76,25,Republic of Ireland,Right
264044,M. Viti,Mattia Viti,CB,72,81,23,Italy,Left
277373,Y. Kabadayi,Yusuf Karhan Kabadayı,"RM, CM, RW",66,76,21,Germany,Right
246662,K. Lofthouse,Kyran Aiden Lofthouse,"RM, RB, LM, RW",59,62,24,England,Right
261512,L. Mayo,Lewis Mayo,"CB, RB",66,72,25,Scotland,Right
70026,C. Ashford,Cian Ty Ashford,"RM, LM, ST, RW",63,75,20,Wales,Right
225948,R. Lauritsen,Rasmus Steensbæk Lauritsen,CB,68,69,29,Denmark,Right
73635,H. Larsen,Heine Åsen Larsen,"ST, CAM",60,69,22,Norway,Right
269223,Diego González,Diego González Cabanes,"CB, CDM",67,72,26,Spain,Left
73147,O. Wohlers,Ole Wohlers,"ST, CAM, RB",61,66,24,Germany,Right
272571,L. Jovanović,Luka Jovanović,"ST, CAM, CM",60,76,20,Australia,Right
71101,A. Sarco,Alejo Sarco,ST,64,81,19,Argentina,Left
243908,D. Ballard,Daniel George Ballard,CB,73,78,25,Northern Ireland,Right
278728,P. Müller,Philipp Müller,"CDM, CM",64,72,21,Germany,Right
222434,Dong Yu,Dong Yu董宇,"RB, RM",56,56,30,China PR,Right
251911,M. Nzita,Mardochée Nzita Theto,"LB, LM",65,68,25,Belgium,Left
244490,J. Stanić,Jozo Stanić,"CB, RB",68,73,26,Croatia,Right
241682,Redru,Carlos Redruello Nimo,"LB, LM",65,65,28,Spain,Left
244250,P. Owusu,Prince Osei Owusu,ST,68,68,28,Germany,Left
241695,J. Amon,Jonathan Oluwadara Amon,"LW, LM",64,65,26,United States,Right
264493,Benny Couto,Bernardo Piexoto Couto,"LB, LM",60,67,21,Portugal,Left
276272,N. Ganaus,Noah Ganaus,"ST, RW",67,74,24,Germany,Right
77631,T. Barišić,Téo Barišić,"RB, CB, RM",63,76,20,Croatia,Right
277060,G. Sigua,Gabriel Siguaგაბრიელ სიგუა,"CM, CDM",60,77,20,Georgia,Right
232519,G. Middleton,Glenn Bell Dollar Middleton,"LM, LW, ST",64,66,25,Scotland,Left
257614,M. Dennis,Matthew Timothy Dennis,ST,59,62,23,England,Right
262483,Esteban Orozco,Esteban Orozco Fernández,CB,63,66,27,Equatorial Guinea,Right
78933,Marc Delgado,Marc Delgado Garciandía,CM,59,73,20,Spain,Right
252509,M. Wędrychowski,Marcel Wędrychowski,"RM, RW",65,70,23,Poland,Left
270944,B. Nelson,Benjamin Harvey Nelson,CB,66,79,21,England,Right
76411,I. Gueye,Idrissa Guèye,ST,70,83,18,Senegal,Right
260477,N. Harriel,Nathan Lee William Harriel,"RB, CB",67,74,24,United States,Right
247423,G. Costa,Basilio Gabriel Costa Heredia,"RM, RW",67,67,35,Peru,Right
254849,Y. Badji,Youssouph Mamadou Badji,ST,65,70,23,Senegal,Right
278914,S. Silalahi,Samuel Agung Marcello Silalahi,"CAM, RW, CM",59,76,20,Norway,Right
257161,Leandro Sanca,Leandro Mário Baldé Sanca,"LW, LM, RM",65,66,25,Guinea-Bissau,Right
231821,Z. Al Sahafi,Ziyad Abdulwahed Al Sahafiزياد الصحفي,"CB, CDM, CM",61,61,31,Saudi Arabia,Right
